STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
MRN,H,12,REL HUM,20240103 1000,20240103 1000,89, ,  %
MRN,H,12,REL HUM,20240103 1100,20240103 1100,---, ,  %
MRN,H,12,REL HUM,20240103 1200,20240103 1200,86, ,  %
MRN,H,12,REL HUM,20240103 1300,20240103 1300,---, ,  %
MRN,H,12,REL HUM,20240103 1400,20240103 1400,---, ,  %
MRN,H,12,REL HUM,20240103 1500,20240103 1500,---, ,  %
MRN,H,12,REL HUM,20240103 1600,20240103 1600,---, ,  %
MRN,H,12,REL HUM,20240103 1700,20240103 1700,---, ,  %
MRN,H,12,REL HUM,20240103 1800,20240103 1800,95, ,  %
MRN,H,12,REL HUM,20240103 1900,20240103 1900,96, ,  %
MRN,H,12,REL HUM,20240103 2000,20240103 2000,52, ,  %
MRN,H,12,REL HUM,20240103 2100,20240103 2100,45, ,  %
MRN,H,12,REL HUM,20240103 2200,20240103 2200,50, ,  %
MRN,H,12,REL HUM,20240103 2300,20240103 2300,47, ,  %
MRN,H,12,REL HUM,20240104 0000,20240104 0000,48, ,  %
MRN,H,12,REL HUM,20240104 0100,20240104 0100,46, ,  %
MRN,H,12,REL HUM,20240104 0200,20240104 0200,46, ,  %
MRN,H,12,REL HUM,20240104 0300,20240104 0300,50, ,  %
MRN,H,12,REL HUM,20240104 0400,20240104 0400,44, ,  %
MRN,H,12,REL HUM,20240104 0500,20240104 0500,47, ,  %
MRN,H,12,REL HUM,20240104 0600,20240104 0600,44, ,  %
MRN,H,12,REL HUM,20240104 0700,20240104 0700,47, ,  %
MRN,H,12,REL HUM,20240104 0800,20240104 0800,40, ,  %
MRN,H,12,REL HUM,20240104 0900,20240104 0900,35, ,  %
MRN,H,12,REL HUM,20240104 1000,20240104 1000,33, ,  %
MRN,H,12,REL HUM,20240104 1100,20240104 1100,31, ,  %
MRN,H,12,REL HUM,20240104 1200,20240104 1200,36, ,  %
MRN,H,12,REL HUM,20240104 1300,20240104 1300,31, ,  %
MRN,H,12,REL HUM,20240104 1400,20240104 1400,31, ,  %
MRN,H,12,REL HUM,20240104 1500,20240104 1500,38, ,  %
MRN,H,12,REL HUM,20240104 1600,20240104 1600,47, ,  %
MRN,H,12,REL HUM,20240104 1700,20240104 1700,41, ,  %
MRN,H,12,REL HUM,20240104 1800,20240104 1800,35, ,  %
MRN,H,12,REL HUM,20240104 1900,20240104 1900,30, ,  %
MRN,H,12,REL HUM,20240104 2000,20240104 2000,33, ,  %
MRN,H,12,REL HUM,20240104 2100,20240104 2100,53, ,  %
MRN,H,12,REL HUM,20240104 2200,20240104 2200,52, ,  %
MRN,H,12,REL HUM,20240104 2300,20240104 2300,71, ,  %
MRN,H,12,REL HUM,20240105 0000,20240105 0000,68, ,  %
MRN,H,12,REL HUM,20240105 0100,20240105 0100,59, ,  %
MRN,H,12,REL HUM,20240105 0200,20240105 0200,64, ,  %
MRN,H,12,REL HUM,20240105 0300,20240105 0300,56, ,  %
MRN,H,12,REL HUM,20240105 0400,20240105 0400,55, ,  %
MRN,H,12,REL HUM,20240105 0500,20240105 0500,56, ,  %
MRN,H,12,REL HUM,20240105 0600,20240105 0600,55, ,  %
MRN,H,12,REL HUM,20240105 0700,20240105 0700,53, ,  %
MRN,H,12,REL HUM,20240105 0800,20240105 0800,46, ,  %
MRN,H,12,REL HUM,20240105 0900,20240105 0900,44, ,  %
MRN,H,12,REL HUM,20240105 1000,20240105 1000,35, ,  %
MRN,H,12,REL HUM,20240105 1100,20240105 1100,28, ,  %
MRN,H,12,REL HUM,20240105 1200,20240105 1200,26, ,  %
MRN,H,12,REL HUM,20240105 1300,20240105 1300,28, ,  %
MRN,H,12,REL HUM,20240105 1400,20240105 1400,28, ,  %
MRN,H,12,REL HUM,20240105 1500,20240105 1500,27, ,  %
MRN,H,12,REL HUM,20240105 1600,20240105 1600,31, ,  %
MRN,H,12,REL HUM,20240105 1700,20240105 1700,31, ,  %
MRN,H,12,REL HUM,20240105 1800,20240105 1800,28, ,  %
MRN,H,12,REL HUM,20240105 1900,20240105 1900,26, ,  %
MRN,H,12,REL HUM,20240105 2000,20240105 2000,26, ,  %
MRN,H,12,REL HUM,20240105 2100,20240105 2100,29, ,  %
MRN,H,12,REL HUM,20240105 2200,20240105 2200,37, ,  %
MRN,H,12,REL HUM,20240105 2300,20240105 2300,38, ,  %
MRN,H,12,REL HUM,20240106 0000,20240106 0000,33, ,  %
MRN,H,12,REL HUM,20240106 0100,20240106 0100,32, ,  %
MRN,H,12,REL HUM,20240106 0200,20240106 0200,35, ,  %
MRN,H,12,REL HUM,20240106 0300,20240106 0300,44, ,  %
MRN,H,12,REL HUM,20240106 0400,20240106 0400,44, ,  %
MRN,H,12,REL HUM,20240106 0500,20240106 0500,50, ,  %
MRN,H,12,REL HUM,20240106 0600,20240106 0600,45, ,  %
MRN,H,12,REL HUM,20240106 0700,20240106 0700,44, ,  %
MRN,H,12,REL HUM,20240106 0800,20240106 0800,35, ,  %
MRN,H,12,REL HUM,20240106 0900,20240106 0900,23, ,  %
MRN,H,12,REL HUM,20240106 1000,20240106 1000,28, ,  %
MRN,H,12,REL HUM,20240106 1100,20240106 1100,28, ,  %
MRN,H,12,REL HUM,20240106 1200,20240106 1200,28, ,  %
MRN,H,12,REL HUM,20240106 1300,20240106 1300,30, ,  %
MRN,H,12,REL HUM,20240106 1400,20240106 1400,28, ,  %
MRN,H,12,REL HUM,20240106 1500,20240106 1500,31, ,  %
MRN,H,12,REL HUM,20240106 1600,20240106 1600,51, ,  %
MRN,H,12,REL HUM,20240106 1700,20240106 1700,62, ,  %
MRN,H,12,REL HUM,20240106 1800,20240106 1800,71, ,  %
MRN,H,12,REL HUM,20240106 1900,20240106 1900,74, ,  %
MRN,H,12,REL HUM,20240106 2000,20240106 2000,84, ,  %
MRN,H,12,REL HUM,20240106 2100,20240106 2100,73, ,  %
MRN,H,12,REL HUM,20240106 2200,20240106 2200,79, ,  %
MRN,H,12,REL HUM,20240106 2300,20240106 2300,74, ,  %
MRN,H,12,REL HUM,20240107 0000,20240107 0000,82, ,  %
MRN,H,12,REL HUM,20240107 0100,20240107 0100,88, ,  %
MRN,H,12,REL HUM,20240107 0200,20240107 0200,87, ,  %
MRN,H,12,REL HUM,20240107 0300,20240107 0300,75, ,  %
MRN,H,12,REL HUM,20240107 0400,20240107 0400,47, ,  %
MRN,H,12,REL HUM,20240107 0500,20240107 0500,61, ,  %
MRN,H,12,REL HUM,20240107 0600,20240107 0600,51, ,  %
MRN,H,12,REL HUM,20240107 0700,20240107 0700,54, ,  %
MRN,H,12,REL HUM,20240107 0800,20240107 0800,51, ,  %
MRN,H,12,REL HUM,20240107 0900,20240107 0900,45, ,  %
MRN,H,12,REL HUM,20240107 1000,20240107 1000,37, ,  %
MRN,H,12,REL HUM,20240107 1100,20240107 1100,33, ,  %
MRN,H,12,REL HUM,20240107 1200,20240107 1200,39, ,  %
MRN,H,12,REL HUM,20240107 1300,20240107 1300,37, ,  %
MRN,H,12,REL HUM,20240107 1400,20240107 1400,34, ,  %
MRN,H,12,REL HUM,20240107 1500,20240107 1500,24, ,  %
MRN,H,12,REL HUM,20240107 1600,20240107 1600,20, ,  %
MRN,H,12,REL HUM,20240107 1700,20240107 1700,33, ,  %
MRN,H,12,REL HUM,20240107 1800,20240107 1800,34, ,  %
MRN,H,12,REL HUM,20240107 1900,20240107 1900,31, ,  %
MRN,H,12,REL HUM,20240107 2000,20240107 2000,32, ,  %
MRN,H,12,REL HUM,20240107 2100,20240107 2100,36, ,  %
MRN,H,12,REL HUM,20240107 2200,20240107 2200,36, ,  %
MRN,H,12,REL HUM,20240107 2300,20240107 2300,38, ,  %
MRN,H,12,REL HUM,20240108 0000,20240108 0000,37, ,  %
MRN,H,12,REL HUM,20240108 0100,20240108 0100,33, ,  %
MRN,H,12,REL HUM,20240108 0200,20240108 0200,30, ,  %
MRN,H,12,REL HUM,20240108 0300,20240108 0300,28, ,  %
MRN,H,12,REL HUM,20240108 0400,20240108 0400,28, ,  %
MRN,H,12,REL HUM,20240108 0500,20240108 0500,27, ,  %
MRN,H,12,REL HUM,20240108 0600,20240108 0600,28, ,  %
MRN,H,12,REL HUM,20240108 0700,20240108 0700,28, ,  %
MRN,H,12,REL HUM,20240108 0800,20240108 0800,25, ,  %
MRN,H,12,REL HUM,20240108 0900,20240108 0900,24, ,  %
MRN,H,12,REL HUM,20240108 1000,20240108 1000,24, ,  %
MRN,H,12,REL HUM,20240108 1100,20240108 1100,24, ,  %
MRN,H,12,REL HUM,20240108 1200,20240108 1200,23, ,  %
MRN,H,12,REL HUM,20240108 1300,20240108 1300,18, ,  %
MRN,H,12,REL HUM,20240108 1400,20240108 1400,17, ,  %
MRN,H,12,REL HUM,20240108 1500,20240108 1500,17, ,  %
MRN,H,12,REL HUM,20240108 1600,20240108 1600,20, ,  %
MRN,H,12,REL HUM,20240108 1700,20240108 1700,27, ,  %
MRN,H,12,REL HUM,20240108 1800,20240108 1800,24, ,  %
MRN,H,12,REL HUM,20240108 1900,20240108 1900,26, ,  %
MRN,H,12,REL HUM,20240108 2000,20240108 2000,28, ,  %
MRN,H,12,REL HUM,20240108 2100,20240108 2100,30, ,  %
MRN,H,12,REL HUM,20240108 2200,20240108 2200,28, ,  %
MRN,H,12,REL HUM,20240108 2300,20240108 2300,25, ,  %
MRN,H,12,REL HUM,20240109 0000,20240109 0000,26, ,  %
MRN,H,12,REL HUM,20240109 0100,20240109 0100,26, ,  %
MRN,H,12,REL HUM,20240109 0200,20240109 0200,31, ,  %
MRN,H,12,REL HUM,20240109 0300,20240109 0300,26, ,  %
MRN,H,12,REL HUM,20240109 0400,20240109 0400,31, ,  %
MRN,H,12,REL HUM,20240109 0500,20240109 0500,33, ,  %
MRN,H,12,REL HUM,20240109 0600,20240109 0600,35, ,  %
MRN,H,12,REL HUM,20240109 0700,20240109 0700,37, ,  %
MRN,H,12,REL HUM,20240109 0800,20240109 0800,36, ,  %
MRN,H,12,REL HUM,20240109 0900,20240109 0900,22, ,  %
MRN,H,12,REL HUM,20240109 1000,20240109 1000,22, ,  %
MRN,H,12,REL HUM,20240109 1100,20240109 1100,23, ,  %
MRN,H,12,REL HUM,20240109 1200,20240109 1200,23, ,  %
MRN,H,12,REL HUM,20240109 1300,20240109 1300,22, ,  %
MRN,H,12,REL HUM,20240109 1400,20240109 1400,23, ,  %
MRN,H,12,REL HUM,20240109 1500,20240109 1500,23, ,  %
MRN,H,12,REL HUM,20240109 1600,20240109 1600,25, ,  %
MRN,H,12,REL HUM,20240109 1700,20240109 1700,26, ,  %
MRN,H,12,REL HUM,20240109 1800,20240109 1800,38, ,  %
MRN,H,12,REL HUM,20240109 1900,20240109 1900,43, ,  %
MRN,H,12,REL HUM,20240109 2000,20240109 2000,46, ,  %
MRN,H,12,REL HUM,20240109 2100,20240109 2100,44, ,  %
MRN,H,12,REL HUM,20240109 2200,20240109 2200,43, ,  %
MRN,H,12,REL HUM,20240109 2300,20240109 2300,48, ,  %
MRN,H,12,REL HUM,20240110 0000,20240110 0000,50, ,  %
MRN,H,12,REL HUM,20240110 0100,20240110 0100,58, ,  %
MRN,H,12,REL HUM,20240110 0200,20240110 0200,60, ,  %
MRN,H,12,REL HUM,20240110 0300,20240110 0300,60, ,  %
MRN,H,12,REL HUM,20240110 0400,20240110 0400,59, ,  %
MRN,H,12,REL HUM,20240110 0500,20240110 0500,61, ,  %
MRN,H,12,REL HUM,20240110 0600,20240110 0600,62, ,  %
MRN,H,12,REL HUM,20240110 0700,20240110 0700,68, ,  %
MRN,H,12,REL HUM,20240110 0800,20240110 0800,53, ,  %
MRN,H,12,REL HUM,20240110 0900,20240110 0900,44, ,  %
MRN,H,12,REL HUM,20240110 1000,20240110 1000,47, ,  %
MRN,H,12,REL HUM,20240110 1100,20240110 1100,59, ,  %
MRN,H,12,REL HUM,20240110 1200,20240110 1200,61, ,  %
MRN,H,12,REL HUM,20240110 1300,20240110 1300,59, ,  %
MRN,H,12,REL HUM,20240110 1400,20240110 1400,60, ,  %
MRN,H,12,REL HUM,20240110 1500,20240110 1500,67, ,  %
MRN,H,12,REL HUM,20240110 1600,20240110 1600,78, ,  %
MRN,H,12,REL HUM,20240110 1700,20240110 1700,81, ,  %
MRN,H,12,REL HUM,20240110 1800,20240110 1800,82, ,  %
MRN,H,12,REL HUM,20240110 1900,20240110 1900,84, ,  %
MRN,H,12,REL HUM,20240110 2000,20240110 2000,89, ,  %
MRN,H,12,REL HUM,20240110 2100,20240110 2100,90, ,  %
MRN,H,12,REL HUM,20240110 2200,20240110 2200,94, ,  %
MRN,H,12,REL HUM,20240110 2300,20240110 2300,99, ,  %
MRN,H,12,REL HUM,20240111 0000,20240111 0000,100, ,  %
MRN,H,12,REL HUM,20240111 0100,20240111 0100,100, ,  %
MRN,H,12,REL HUM,20240111 0200,20240111 0200,100, ,  %
MRN,H,12,REL HUM,20240111 0300,20240111 0300,100, ,  %
MRN,H,12,REL HUM,20240111 0400,20240111 0400,100, ,  %
MRN,H,12,REL HUM,20240111 0500,20240111 0500,100, ,  %
MRN,H,12,REL HUM,20240111 0600,20240111 0600,55, ,  %
MRN,H,12,REL HUM,20240111 0700,20240111 0700,60, ,  %
MRN,H,12,REL HUM,20240111 0800,20240111 0800,40, ,  %
MRN,H,12,REL HUM,20240111 0900,20240111 0900,23, ,  %
MRN,H,12,REL HUM,20240111 1000,20240111 1000,26, ,  %
MRN,H,12,REL HUM,20240111 1100,20240111 1100,28, ,  %
MRN,H,12,REL HUM,20240111 1200,20240111 1200,24, ,  %
MRN,H,12,REL HUM,20240111 1300,20240111 1300,23, ,  %
MRN,H,12,REL HUM,20240111 1400,20240111 1400,21, ,  %
MRN,H,12,REL HUM,20240111 1500,20240111 1500,21, ,  %
MRN,H,12,REL HUM,20240111 1600,20240111 1600,22, ,  %
MRN,H,12,REL HUM,20240111 1700,20240111 1700,27, ,  %
MRN,H,12,REL HUM,20240111 1800,20240111 1800,34, ,  %
MRN,H,12,REL HUM,20240111 1900,20240111 1900,37, ,  %
MRN,H,12,REL HUM,20240111 2000,20240111 2000,36, ,  %
MRN,H,12,REL HUM,20240111 2100,20240111 2100,39, ,  %
MRN,H,12,REL HUM,20240111 2200,20240111 2200,33, ,  %
MRN,H,12,REL HUM,20240111 2300,20240111 2300,35, ,  %
MRN,H,12,REL HUM,20240112 0000,20240112 0000,40, ,  %
MRN,H,12,REL HUM,20240112 0100,20240112 0100,44, ,  %
MRN,H,12,REL HUM,20240112 0200,20240112 0200,47, ,  %
MRN,H,12,REL HUM,20240112 0300,20240112 0300,53, ,  %
MRN,H,12,REL HUM,20240112 0400,20240112 0400,53, ,  %
MRN,H,12,REL HUM,20240112 0500,20240112 0500,53, ,  %
MRN,H,12,REL HUM,20240112 0600,20240112 0600,55, ,  %
MRN,H,12,REL HUM,20240112 0700,20240112 0700,54, ,  %
MRN,H,12,REL HUM,20240112 0800,20240112 0800,41, ,  %
MRN,H,12,REL HUM,20240112 0900,20240112 0900,27, ,  %
MRN,H,12,REL HUM,20240112 1000,20240112 1000,27, ,  %
MRN,H,12,REL HUM,20240112 1100,20240112 1100,29, ,  %
MRN,H,12,REL HUM,20240112 1200,20240112 1200,30, ,  %
MRN,H,12,REL HUM,20240112 1300,20240112 1300,27, ,  %
MRN,H,12,REL HUM,20240112 1400,20240112 1400,27, ,  %
MRN,H,12,REL HUM,20240112 1500,20240112 1500,28, ,  %
MRN,H,12,REL HUM,20240112 1600,20240112 1600,30, ,  %
MRN,H,12,REL HUM,20240112 1700,20240112 1700,31, ,  %
MRN,H,12,REL HUM,20240112 1800,20240112 1800,41, ,  %
MRN,H,12,REL HUM,20240112 1900,20240112 1900,46, ,  %
MRN,H,12,REL HUM,20240112 2000,20240112 2000,45, ,  %
MRN,H,12,REL HUM,20240112 2100,20240112 2100,45, ,  %
MRN,H,12,REL HUM,20240112 2200,20240112 2200,43, ,  %
MRN,H,12,REL HUM,20240112 2300,20240112 2300,42, ,  %
MRN,H,12,REL HUM,20240113 0000,20240113 0000,46, ,  %
MRN,H,12,REL HUM,20240113 0100,20240113 0100,51, ,  %
MRN,H,12,REL HUM,20240113 0200,20240113 0200,53, ,  %
MRN,H,12,REL HUM,20240113 0300,20240113 0300,59, ,  %
MRN,H,12,REL HUM,20240113 0400,20240113 0400,46, ,  %
MRN,H,12,REL HUM,20240113 0500,20240113 0500,50, ,  %
MRN,H,12,REL HUM,20240113 0600,20240113 0600,46, ,  %
MRN,H,12,REL HUM,20240113 0700,20240113 0700,48, ,  %
MRN,H,12,REL HUM,20240113 0800,20240113 0800,47, ,  %
MRN,H,12,REL HUM,20240113 0900,20240113 0900,35, ,  %
MRN,H,12,REL HUM,20240113 1000,20240113 1000,30, ,  %
MRN,H,12,REL HUM,20240113 1100,20240113 1100,32, ,  %
MRN,H,12,REL HUM,20240113 1200,20240113 1200,35, ,  %
MRN,H,12,REL HUM,20240113 1300,20240113 1300,34, ,  %
MRN,H,12,REL HUM,20240113 1400,20240113 1400,32, ,  %
MRN,H,12,REL HUM,20240113 1500,20240113 1500,36, ,  %
MRN,H,12,REL HUM,20240113 1600,20240113 1600,38, ,  %
MRN,H,12,REL HUM,20240113 1700,20240113 1700,50, ,  %
MRN,H,12,REL HUM,20240113 1800,20240113 1800,52, ,  %
MRN,H,12,REL HUM,20240113 1900,20240113 1900,58, ,  %
MRN,H,12,REL HUM,20240113 2000,20240113 2000,52, ,  %
MRN,H,12,REL HUM,20240113 2100,20240113 2100,56, ,  %
MRN,H,12,REL HUM,20240113 2200,20240113 2200,60, ,  %
MRN,H,12,REL HUM,20240113 2300,20240113 2300,66, ,  %
MRN,H,12,REL HUM,20240114 0000,20240114 0000,65, ,  %
MRN,H,12,REL HUM,20240114 0100,20240114 0100,66, ,  %
MRN,H,12,REL HUM,20240114 0200,20240114 0200,73, ,  %
MRN,H,12,REL HUM,20240114 0300,20240114 0300,81, ,  %
MRN,H,12,REL HUM,20240114 0400,20240114 0400,75, ,  %
MRN,H,12,REL HUM,20240114 0500,20240114 0500,79, ,  %
MRN,H,12,REL HUM,20240114 0600,20240114 0600,81, ,  %
MRN,H,12,REL HUM,20240114 0700,20240114 0700,84, ,  %
MRN,H,12,REL HUM,20240114 0800,20240114 0800,70, ,  %
MRN,H,12,REL HUM,20240114 0900,20240114 0900,58, ,  %
MRN,H,12,REL HUM,20240114 1000,20240114 1000,57, ,  %
MRN,H,12,REL HUM,20240114 1100,20240114 1100,56, ,  %
MRN,H,12,REL HUM,20240114 1200,20240114 1200,49, ,  %
MRN,H,12,REL HUM,20240114 1300,20240114 1300,50, ,  %
MRN,H,12,REL HUM,20240114 1400,20240114 1400,46, ,  %
MRN,H,12,REL HUM,20240114 1500,20240114 1500,61, ,  %
MRN,H,12,REL HUM,20240114 1600,20240114 1600,77, ,  %
MRN,H,12,REL HUM,20240114 1700,20240114 1700,83, ,  %
MRN,H,12,REL HUM,20240114 1800,20240114 1800,88, ,  %
MRN,H,12,REL HUM,20240114 1900,20240114 1900,84, ,  %
MRN,H,12,REL HUM,20240114 2000,20240114 2000,77, ,  %
MRN,H,12,REL HUM,20240114 2100,20240114 2100,76, ,  %
MRN,H,12,REL HUM,20240114 2200,20240114 2200,75, ,  %
MRN,H,12,REL HUM,20240114 2300,20240114 2300,71, ,  %
MRN,H,12,REL HUM,20240115 0000,20240115 0000,74, ,  %
MRN,H,12,REL HUM,20240115 0100,20240115 0100,72, ,  %
MRN,H,12,REL HUM,20240115 0200,20240115 0200,69, ,  %
MRN,H,12,REL HUM,20240115 0300,20240115 0300,74, ,  %
MRN,H,12,REL HUM,20240115 0400,20240115 0400,67, ,  %
MRN,H,12,REL HUM,20240115 0500,20240115 0500,69, ,  %
MRN,H,12,REL HUM,20240115 0600,20240115 0600,72, ,  %
MRN,H,12,REL HUM,20240115 0700,20240115 0700,71, ,  %
MRN,H,12,REL HUM,20240115 0800,20240115 0800,64, ,  %
MRN,H,12,REL HUM,20240115 0900,20240115 0900,45, ,  %
MRN,H,12,REL HUM,20240115 1000,20240115 1000,38, ,  %
MRN,H,12,REL HUM,20240115 1100,20240115 1100,38, ,  %
MRN,H,12,REL HUM,20240115 1200,20240115 1200,37, ,  %
MRN,H,12,REL HUM,20240115 1300,20240115 1300,38, ,  %
MRN,H,12,REL HUM,20240115 1400,20240115 1400,37, ,  %
MRN,H,12,REL HUM,20240115 1500,20240115 1500,37, ,  %
MRN,H,12,REL HUM,20240115 1600,20240115 1600,41, ,  %
MRN,H,12,REL HUM,20240115 1700,20240115 1700,53, ,  %
MRN,H,12,REL HUM,20240115 1800,20240115 1800,55, ,  %
MRN,H,12,REL HUM,20240115 1900,20240115 1900,60, ,  %
MRN,H,12,REL HUM,20240115 2000,20240115 2000,64, ,  %
MRN,H,12,REL HUM,20240115 2100,20240115 2100,61, ,  %
MRN,H,12,REL HUM,20240115 2200,20240115 2200,64, ,  %
MRN,H,12,REL HUM,20240115 2300,20240115 2300,55, ,  %
MRN,H,12,REL HUM,20240116 0000,20240116 0000,48, ,  %
MRN,H,12,REL HUM,20240116 0100,20240116 0100,48, ,  %
MRN,H,12,REL HUM,20240116 0200,20240116 0200,49, ,  %
MRN,H,12,REL HUM,20240116 0300,20240116 0300,47, ,  %
MRN,H,12,REL HUM,20240116 0400,20240116 0400,50, ,  %
MRN,H,12,REL HUM,20240116 0500,20240116 0500,50, ,  %
MRN,H,12,REL HUM,20240116 0600,20240116 0600,54, ,  %
MRN,H,12,REL HUM,20240116 0700,20240116 0700,50, ,  %
MRN,H,12,REL HUM,20240116 0800,20240116 0800,38, ,  %
MRN,H,12,REL HUM,20240116 0900,20240116 0900,31, ,  %
MRN,H,12,REL HUM,20240116 1000,20240116 1000,27, ,  %
MRN,H,12,REL HUM,20240116 1100,20240116 1100,27, ,  %
MRN,H,12,REL HUM,20240116 1200,20240116 1200,22, ,  %
MRN,H,12,REL HUM,20240116 1300,20240116 1300,27, ,  %
MRN,H,12,REL HUM,20240116 1400,20240116 1400,24, ,  %
MRN,H,12,REL HUM,20240116 1500,20240116 1500,26, ,  %
MRN,H,12,REL HUM,20240116 1600,20240116 1600,28, ,  %
MRN,H,12,REL HUM,20240116 1700,20240116 1700,41, ,  %
MRN,H,12,REL HUM,20240116 1800,20240116 1800,44, ,  %
MRN,H,12,REL HUM,20240116 1900,20240116 1900,44, ,  %
MRN,H,12,REL HUM,20240116 2000,20240116 2000,46, ,  %
MRN,H,12,REL HUM,20240116 2100,20240116 2100,47, ,  %
MRN,H,12,REL HUM,20240116 2200,20240116 2200,54, ,  %
MRN,H,12,REL HUM,20240116 2300,20240116 2300,61, ,  %
MRN,H,12,REL HUM,20240117 0000,20240117 0000,57, ,  %
MRN,H,12,REL HUM,20240117 0100,20240117 0100,59, ,  %
MRN,H,12,REL HUM,20240117 0200,20240117 0200,66, ,  %
MRN,H,12,REL HUM,20240117 0300,20240117 0300,64, ,  %
MRN,H,12,REL HUM,20240117 0400,20240117 0400,60, ,  %
MRN,H,12,REL HUM,20240117 0500,20240117 0500,62, ,  %
MRN,H,12,REL HUM,20240117 0600,20240117 0600,65, ,  %
MRN,H,12,REL HUM,20240117 0700,20240117 0700,63, ,  %
MRN,H,12,REL HUM,20240117 0800,20240117 0800,64, ,  %
MRN,H,12,REL HUM,20240117 0900,20240117 0900,63, ,  %
MRN,H,12,REL HUM,20240117 1000,20240117 1000,55, ,  %
MRN,H,12,REL HUM,20240117 1100,20240117 1100,58, ,  %
